200;101;232;193;land;false;jungle;1
201;154;194;249;land;true;jungle;1
202;67;183;252;land;false;plains;1
203;238;234;230;land;false;plains;1
204;161;130;229;land;false;plains;1
205;221;248;161;land;false;desert;1
206;238;79;208;land;false;jungle;1
207;209;211;231;land;false;jungle;1
208;238;213;135;land;true;desert;1
209;220;160;149;land;false;desert;1
210;216;123;191;land;true;jungle;1
211;178;229;141;land;false;jungle;1
212;242;162;143;land;false;desert;1
213;221;190;230;land;false;plains;1
214;175;161;215;land;false;jungle;1
215;176;202;138;land;false;plains;1
216;94;248;178;land;false;plains;1
217;207;227;143;land;false;jungle;1
218;112;181;254;land;false;jungle;1
219;227;164;211;land;false;jungle;1
220;215;89;212;land;false;plains;1
221;228;176;168;land;false;mountain;1
222;121;253;181;land;true;desert;1
223;90;250;192;land;true;plains;1
224;171;226;118;land;false;jungle;1
225;89;216;208;land;false;mountain;1
226;217;199;210;land;false;plains;1
227;28;248;238;land;true;plains;1
228;152;252;138;land;false;jungle;1
229;182;202;118;land;false;desert;1
230;194;203;161;land;false;jungle;1
231;218;183;105;land;true;jungle;1
232;146;155;227;land;false;jungle;1
233;98;231;238;land;false;desert;1
234;207;206;239;land;true;jungle;1
235;158;230;116;land;true;plains;1
236;254;238;14;land;false;desert;1
237;218;169;213;land;false;plains;1
238;214;207;234;land;false;jungle;1
239;252;110;210;land;false;jungle;1
240;125;222;208;land;false;plains;1
241;179;86;240;land;false;jungle;1
242;113;192;238;land;false;mountain;1
243;203;218;167;land;false;jungle;1
244;224;99;215;land;false;plains;1
245;248;197;149;land;false;mountain;1
246;140;250;146;land;false;plains;1
247;100;156;247;land;false;plains;1
248;246;163;151;land;false;plains;1
249;125;203;203;land;false;plains;1
250;133;202;243;land;false;jungle;1
251;178;182;254;land;false;plains;1
252;229;217;102;land;true;plains;1
253;180;145;220;land;false;jungle;1
254;246;15;254;land;false;jungle;1
255;156;218;223;land;true;jungle;1
256;216;72;225;land;false;jungle;1
257;151;245;115;land;true;desert;1
258;192;194;165;land;false;plains;1
259;242;234;33;land;false;plains;1
260;207;210;243;land;true;plains;1
261;213;50;252;land;false;mountain;1
262;193;225;144;land;false;plains;1
263;208;168;153;land;false;plains;1
264;186;152;246;land;false;jungle;1
265;252;211;161;land;true;jungle;1
266;180;237;247;land;false;plains;1
267;199;181;242;land;false;jungle;1
268;198;210;174;land;false;desert;1
269;138;144;249;land;false;desert;1
270;185;137;222;land;false;mountain;1
271;176;238;140;land;true;plains;1
272;191;163;252;land;false;plains;1
273;222;167;183;land;false;jungle;1
274;253;190;111;land;false;plains;1
275;242;185;154;land;false;jungle;1
276;235;54;216;land;false;jungle;1
277;138;124;242;land;false;plains;1
278;203;152;176;land;false;desert;1
279;213;223;215;land;false;mountain;1
280;108;217;251;land;true;plains;1
281;241;238;242;land;true;plains;1
282;210;177;197;land;false;mountain;1
283;141;176;193;land;false;jungle;1
284;244;72;224;land;false;jungle;1
285;222;180;152;land;false;desert;1
286;124;250;205;land;false;jungle;1
287;180;122;252;land;false;mountain;1
288;173;181;150;land;false;desert;1
289;68;203;240;land;false;plains;1
290;164;178;245;land;false;jungle;1
291;240;237;87;land;false;desert;1
292;226;211;174;land;false;plains;1
293;235;159;231;land;true;desert;1
294;159;195;200;land;false;desert;1
295;245;187;222;land;false;plains;1
296;129;214;215;land;false;jungle;1
297;226;45;254;land;false;mountain;1
298;106;184;235;land;false;desert;1
299;159;138;214;land;false;plains;1
300;103;201;214;land;false;plains;1
301;184;205;218;land;false;plains;1
302;82;202;245;land;false;plains;1
303;182;92;240;land;false;mountain;1
304;252;217;223;land;false;desert;1
305;239;208;175;land;false;plains;1
306;234;223;209;land;true;jungle;1
307;201;100;246;land;false;desert;1
308;236;254;33;land;false;jungle;1
309;198;112;222;land;false;desert;1
310;242;136;207;land;false;jungle;1
311;224;146;136;land;false;plains;1
312;179;225;231;land;false;plains;1
313;109;190;235;land;true;jungle;1
314;215;200;120;land;false;plains;1
315;234;231;146;land;true;plains;1
316;243;243;234;land;false;jungle;1
317;173;204;231;land;false;plains;1
318;251;215;119;land;false;desert;1
319;249;108;220;land;false;plains;1
320;78;216;234;land;false;jungle;1
321;237;147;190;land;true;jungle;1
322;139;203;185;land;false;jungle;1
323;237;108;162;land;false;jungle;1
324;169;130;230;land;false;jungle;1
325;94;244;181;land;false;desert;1
326;132;178;252;land;false;plains;1
327;210;233;93;land;false;plains;1
328;206;100;254;land;false;jungle;1
329;214;138;236;land;false;mountain;1
330;158;164;210;land;false;mountain;1
331;225;232;243;land;false;mountain;1
332;212;238;91;land;false;plains;1
333;209;145;230;land;false;jungle;1
334;251;162;240;land;false;desert;1
335;185;144;229;land;true;jungle;1
336;158;179;199;land;false;desert;1
337;158;249;164;land;true;plains;1
338;250;41;230;land;true;jungle;1
339;254;219;219;land;false;jungle;1
340;247;133;157;land;true;desert;1
341;218;234;154;land;false;jungle;1
342;208;246;174;land;false;jungle;1
343;129;199;235;land;false;plains;1
344;180;126;232;land;false;desert;1
345;136;124;242;land;false;desert;1
346;155;123;252;land;false;desert;1
347;146;158;252;land;true;jungle;1
348;234;224;202;land;false;mountain;1
349;160;127;239;land;false;plains;1
350;45;251;237;land;false;desert;1
351;214;254;248;land;false;plains;1
352;239;108;230;land;false;plains;1
353;190;174;140;land;false;plains;1
354;170;251;108;land;false;jungle;1
355;240;219;231;land;true;desert;1
356;195;195;143;land;false;desert;1
357;205;155;165;land;true;jungle;1
358;251;111;184;land;false;jungle;1
359;220;211;102;land;false;mountain;1
360;254;103;197;land;false;desert;1
361;159;114;235;land;false;jungle;1
362;116;236;169;land;false;plains;1
363;180;159;245;land;false;plains;1
364;156;184;196;land;false;mountain;1
365;230;176;169;land;false;plains;1
366;131;145;228;land;false;desert;1
367;188;130;233;land;false;plains;1
368;179;234;194;land;true;jungle;1
369;247;238;192;land;true;jungle;1
370;166;220;180;land;false;plains;1
371;252;57;224;land;false;plains;1
372;213;206;133;land;false;jungle;1
373;126;214;244;land;false;plains;1
374;175;215;203;land;false;plains;1
375;237;253;158;land;true;jungle;1
376;112;173;225;land;false;jungle;1
377;80;237;201;land;true;plains;1
378;206;245;109;land;false;plains;1
379;155;164;221;land;true;plains;1
380;230;240;33;land;false;jungle;1
381;241;167;215;land;false;jungle;1
382;250;230;141;land;true;plains;1
383;44;236;245;land;false;jungle;1
384;231;35;238;land;false;plains;1
385;187;241;182;land;false;plains;1
386;234;185;186;land;false;plains;1
387;231;231;218;land;true;jungle;1
388;201;114;186;land;true;jungle;1
389;245;185;72;land;false;desert;1
390;223;135;193;land;false;plains;1
391;253;254;117;land;false;desert;1
392;215;176;138;land;false;jungle;1
393;154;177;199;land;false;plains;1
394;244;215;252;land;false;desert;1
395;73;228;204;land;false;mountain;1
396;246;139;226;land;true;plains;1
397;179;202;178;land;false;plains;1
398;236;225;251;land;false;desert;1
399;184;248;132;land;false;desert;1
400;215;216;162;land;false;plains;1
401;145;205;184;land;false;plains;1
402;106;189;241;land;true;jungle;1
403;231;223;110;land;false;desert;1
404;251;196;252;land;false;plains;1
405;162;231;125;land;true;plains;1
406;209;131;252;land;true;jungle;1
407;187;254;86;land;false;plains;1
408;252;171;237;land;false;plains;1
409;236;153;237;land;true;plains;1
410;194;212;219;land;false;desert;1
411;209;227;254;land;false;mountain;1
412;217;204;162;land;false;mountain;1
413;228;198;213;land;false;plains;1
414;162;207;238;land;true;desert;1
415;213;220;241;land;false;plains;1
416;251;215;38;land;false;mountain;1
417;219;229;102;land;false;jungle;1
418;252;224;35;land;false;mountain;1
419;246;176;104;land;false;jungle;1
420;234;223;91;land;false;jungle;1
421;239;187;148;land;false;plains;1
422;55;214;240;land;false;plains;1
423;187;242;86;land;true;jungle;1
424;231;128;191;land;false;mountain;1
425;214;228;206;land;false;plains;1
426;165;173;207;land;false;jungle;1
427;185;140;192;land;false;plains;1
428;206;188;216;land;false;plains;1
429;133;159;229;land;false;jungle;1
430;153;201;151;land;false;plains;1
431;246;184;164;land;false;jungle;1
432;166;237;127;land;false;jungle;1
433;162;208;214;land;true;jungle;1
434;243;191;227;land;false;plains;1
435;231;177;100;land;false;desert;1
436;94;220;197;land;false;plains;1
437;243;13;251;land;false;jungle;1
438;203;230;132;land;true;plains;1
439;210;225;192;land;false;mountain;1
440;171;246;205;land;true;desert;1
441;175;251;219;land;false;jungle;1
442;73;245;188;land;false;mountain;1
443;220;183;237;land;false;desert;1
444;245;151;247;land;false;plains;1
445;183;181;170;land;false;jungle;1
446;239;230;189;land;false;mountain;1
447;218;235;166;land;false;desert;1
448;210;133;200;land;false;jungle;1
449;236;94;199;land;false;desert;1
450;223;183;166;land;true;desert;1
451;202;215;89;land;false;plains;1
452;186;225;217;land;true;mountain;1
453;168;245;165;land;false;desert;1
454;206;213;90;land;false;plains;1
455;191;121;209;land;false;jungle;1
456;247;130;162;land;false;jungle;1
457;246;148;220;land;true;plains;1
458;209;210;215;land;false;plains;1
459;148;189;203;land;false;jungle;1
460;233;130;243;land;false;plains;1
461;98;233;225;land;false;jungle;1
462;111;247;180;land;false;plains;1
463;250;119;205;land;true;plains;1
464;237;202;99;land;false;plains;1
465;226;197;85;land;false;jungle;1
466;233;250;78;land;false;plains;1
467;112;201;251;land;false;mountain;1
468;183;100;227;land;true;plains;1
469;172;182;232;land;false;mountain;1
470;83;199;253;land;true;plains;1
471;231;201;175;land;false;mountain;1
472;189;254;190;land;false;jungle;1
473;159;240;157;land;false;plains;1
474;161;163;222;land;false;mountain;1
475;123;231;164;land;false;desert;1
476;141;182;240;land;false;jungle;1
477;210;233;95;land;false;desert;1
478;212;161;192;land;true;desert;1
479;219;239;84;land;false;jungle;1
480;135;198;198;land;false;plains;1
481;231;82;194;land;false;plains;1
482;194;96;246;land;true;jungle;1
483;240;205;97;land;false;plains;1
484;188;203;166;land;false;desert;1
485;229;213;168;land;false;desert;1
486;163;196;163;land;true;plains;1
487;170;243;191;land;false;jungle;1
488;107;213;236;land;true;plains;1
489;232;149;240;land;false;plains;1
490;193;242;108;land;false;plains;1
491;219;197;115;land;false;plains;1
492;206;249;105;land;false;plains;1
493;191;244;158;land;false;mountain;1
494;130;218;254;land;false;plains;1
495;178;187;207;land;false;jungle;1
496;199;249;177;land;false;desert;1
497;249;127;134;land;false;jungle;1
498;208;146;169;land;false;jungle;1
499;148;225;217;land;false;plains;1
500;181;170;191;land;false;plains;1
501;230;209;127;land;false;jungle;1
502;253;206;107;land;false;jungle;1
503;213;225;187;land;false;jungle;1
504;151;198;177;land;false;mountain;1
505;198;77;226;land;false;plains;1
506;237;222;153;land;false;desert;1
507;110;192;247;land;false;plains;1
508;73;213;240;land;false;desert;1
509;222;247;167;land;false;jungle;1
510;210;137;184;land;false;plains;1
511;196;144;170;land;true;desert;1
512;162;181;186;land;false;mountain;1
513;202;205;169;land;false;jungle;1
514;120;220;242;land;true;plains;1
515;224;188;131;land;false;plains;1
516;198;190;229;land;false;plains;1
517;230;153;231;land;false;jungle;1
518;198;194;166;land;false;desert;1
519;247;89;242;land;true;plains;1
520;201;155;216;land;true;plains;1
521;150;245;198;land;true;jungle;1
522;236;249;151;land;false;plains;1
523;227;208;113;land;true;plains;1
524;194;213;136;land;false;plains;1
525;165;169;247;land;false;jungle;1
526;185;157;242;land;true;jungle;1
527;210;225;228;land;false;plains;1
528;248;42;248;land;false;jungle;1
529;218;149;233;land;false;plains;1
530;217;205;225;land;false;jungle;1
531;252;234;94;land;false;plains;1
532;179;253;167;land;false;plains;1
533;251;233;178;land;false;jungle;1
534;232;99;208;land;true;plains;1
535;240;158;230;land;false;plains;1
536;237;58;216;land;false;plains;1
537;228;121;181;land;true;plains;1
538;225;114;221;land;false;jungle;1
539;132;248;121;land;false;plains;1
540;154;247;160;land;true;desert;1
541;128;150;234;land;true;desert;1
542;246;94;224;land;false;plains;1
543;241;231;174;land;true;desert;1
544;222;241;163;land;true;plains;1
545;231;82;251;land;false;desert;1
546;194;143;209;land;false;jungle;1
547;220;207;210;land;false;mountain;1
548;55;232;253;land;false;desert;1
549;227;180;185;land;false;plains;1
550;86;238;240;land;false;mountain;1
551;178;125;217;land;true;plains;1
552;169;227;199;land;false;jungle;1
553;222;154;224;land;false;jungle;1
554;250;178;95;land;false;jungle;1
555;204;246;75;land;false;plains;1
556;252;177;85;land;false;jungle;1
557;214;102;245;land;false;plains;1
558;158;194;248;land;false;plains;1
559;224;246;76;land;false;plains;1
560;180;206;165;land;true;plains;1
561;202;84;222;land;false;plains;1
562;144;219;138;land;false;plains;1
563;219;130;225;land;false;jungle;1
564;246;251;83;land;false;jungle;1
565;130;227;236;land;false;jungle;1
566;167;219;179;land;false;plains;1
567;115;230;196;land;false;jungle;1
568;224;229;134;land;false;mountain;1
569;248;121;238;land;false;plains;1
570;66;234;238;land;false;plains;1
571;176;120;213;land;false;plains;1
572;195;177;225;land;false;plains;1
573;199;146;219;land;false;mountain;1
574;156;144;239;land;false;desert;1
575;185;205;204;land;false;desert;1
576;206;123;204;land;false;jungle;1
577;44;249;231;land;false;desert;1
578;65;238;212;land;true;jungle;1
579;189;163;212;land;false;plains;1
580;193;112;217;land;false;jungle;1
581;211;221;190;land;false;jungle;1
582;56;210;236;land;false;jungle;1
583;106;207;199;land;true;plains;1
584;227;235;43;land;false;plains;1
585;163;238;230;land;false;jungle;1
586;166;135;248;land;true;plains;1
587;234;197;97;land;true;plains;1
588;148;226;139;land;false;plains;1
589;157;107;238;land;false;jungle;1
590;248;192;203;land;false;jungle;1
591;178;253;229;land;false;plains;1
592;175;237;127;land;false;jungle;1
593;228;148;241;land;false;plains;1
594;208;225;192;land;false;plains;1
595;221;196;179;land;false;plains;1
596;213;114;216;land;false;jungle;1
597;250;201;60;land;false;desert;1
598;207;244;129;land;false;plains;1
599;182;252;174;land;false;jungle;1
600;190;159;212;land;false;jungle;1
601;180;154;182;land;false;desert;1
602;144;171;208;land;false;jungle;1
603;179;172;212;land;false;mountain;1
604;244;243;230;land;false;plains;1
605;245;55;220;land;false;plains;1
606;171;192;161;land;false;plains;1
607;172;98;231;land;false;plains;1
608;245;188;111;land;false;desert;1
609;149;248;160;land;false;plains;1
610;58;236;254;land;true;desert;1
611;120;236;201;land;false;jungle;1
612;165;216;141;land;true;plains;1
613;200;251;78;land;false;plains;1
614;130;181;210;land;false;jungle;1
615;198;165;162;land;true;desert;1
616;146;193;174;land;false;plains;1
617;168;176;159;land;true;desert;1
618;233;246;169;land;false;plains;1
619;175;138;204;land;false;mountain;1
620;170;246;197;land;false;jungle;1
621;200;222;150;land;false;jungle;1
622;147;233;214;land;true;plains;1
623;225;131;181;land;false;plains;1
624;176;246;199;land;false;jungle;1
625;238;245;36;land;false;plains;1
626;245;225;71;land;false;jungle;1
627;128;224;168;land;false;jungle;1
628;183;197;156;land;true;plains;1
629;125;192;238;land;false;jungle;1
630;193;202;142;land;false;plains;1
631;218;217;245;land;false;jungle;1
632;162;245;214;land;false;jungle;1
633;212;230;133;land;false;desert;1
634;194;238;97;land;false;plains;1
635;94;217;213;land;true;jungle;1
636;238;22;252;land;true;plains;1
637;84;224;244;land;false;plains;1
638;170;192;199;land;true;jungle;1
639;221;78;223;land;false;jungle;1
640;189;159;177;land;true;plains;1
641;218;227;170;land;false;plains;1
642;143;175;226;land;false;jungle;1
643;241;193;154;land;false;jungle;1
644;228;219;211;land;false;plains;1
645;113;237;179;land;false;plains;1
646;218;161;243;land;false;plains;1
647;176;195;224;land;true;plains;1
648;206;229;203;land;false;plains;1
649;163;155;238;land;false;plains;1
650;239;237;153;land;false;plains;1
651;213;87;204;land;false;jungle;1
652;237;186;116;land;false;plains;1
653;190;231;151;land;false;plains;1
654;156;196;155;land;false;plains;1
655;140;198;205;land;false;plains;1
656;153;198;239;land;false;desert;1
657;188;219;99;land;false;plains;1
658;214;212;163;land;false;plains;1
659;248;90;235;land;false;plains;1
660;114;209;179;land;false;plains;1
661;165;208;173;land;false;plains;1
662;251;205;47;land;true;desert;1
663;252;190;87;land;true;desert;1
664;211;164;242;land;false;jungle;1
665;243;237;242;land;false;jungle;1
666;209;143;153;land;false;jungle;1
667;121;249;245;land;true;plains;1
668;197;220;187;land;false;desert;1
669;240;240;92;land;false;mountain;1
670;174;218;126;land;false;jungle;1
671;186;248;123;land;true;plains;1
672;188;152;247;land;false;jungle;1
673;254;160;134;land;false;jungle;1
674;158;248;118;land;false;plains;1
675;253;134;121;land;false;jungle;1
676;141;220;202;land;false;jungle;1
677;248;185;174;land;false;plains;1
678;212;82;208;land;false;mountain;1
679;231;226;118;land;false;jungle;1
680;129;226;164;land;false;jungle;1
681;254;196;52;land;false;jungle;1
682;247;196;105;land;true;plains;1
683;235;165;162;land;true;jungle;1
684;164;247;132;land;false;plains;1
685;197;149;214;land;false;mountain;1
686;227;220;199;land;false;jungle;1
687;181;231;252;land;false;jungle;1
688;186;220;240;land;false;jungle;1
689;100;195;210;land;false;mountain;1
690;219;246;62;land;false;desert;1
691;196;159;245;land;false;mountain;1
692;217;78;233;land;false;plains;1
693;247;237;55;land;false;jungle;1
694;232;115;249;land;false;desert;1
695;108;238;196;land;true;plains;1
696;250;89;245;land;true;plains;1
697;245;233;144;land;false;mountain;1
698;217;208;143;land;true;plains;1
699;250;146;192;land;true;jungle;1
700;236;138;247;land;true;jungle;1
701;214;146;147;land;false;jungle;1
702;241;173;200;land;false;mountain;1
703;91;233;199;land;false;plains;1
704;252;241;160;land;false;desert;1
705;198;236;90;land;false;plains;1
706;109;188;217;land;false;plains;1
707;245;243;27;land;false;jungle;1
708;230;162;116;land;false;plains;1
709;236;147;224;land;false;jungle;1
710;177;216;120;land;false;plains;1
711;183;192;126;land;false;jungle;1
712;171;229;177;land;false;desert;1
713;225;224;202;land;true;jungle;1
714;70;213;219;land;false;plains;1
715;213;248;134;land;false;plains;1
716;250;105;188;land;false;plains;1
717;167;174;240;land;false;jungle;1
718;201;87;226;land;false;jungle;1
719;253;150;127;land;false;desert;1
720;239;201;122;land;true;jungle;1
721;240;167;244;land;true;plains;1
722;216;145;188;land;false;plains;1
723;245;219;190;land;false;plains;1
724;116;251;248;land;false;jungle;1
725;142;120;248;land;false;jungle;1
726;91;229;210;land;false;jungle;1
727;179;180;238;land;false;jungle;1
728;109;253;237;land;false;mountain;1
729;199;159;250;land;false;jungle;1
730;251;167;245;land;false;plains;1
731;207;239;162;land;false;mountain;1
732;247;207;148;land;true;plains;1
733;131;174;220;land;false;plains;1
734;163;222;135;land;false;plains;1
735;133;200;205;land;false;plains;1
736;150;179;183;land;true;jungle;1
737;227;231;86;land;false;jungle;1
738;149;210;226;land;true;plains;1
739;204;212;168;land;false;plains;1
740;248;225;221;land;true;plains;1
741;221;240;251;land;false;jungle;1
742;154;199;223;land;false;plains;1
743;213;99;206;land;false;plains;1
744;240;101;206;land;false;jungle;1
745;239;244;42;land;false;plains;1
746;31;251;219;land;false;plains;1
747;208;110;232;land;false;plains;1
748;166;116;232;land;false;plains;1
749;211;174;183;land;true;plains;1
750;253;187;91;land;true;jungle;1
751;153;214;166;land;false;plains;1
752;194;127;250;land;false;desert;1
753;182;204;120;land;false;plains;1
754;170;128;239;land;false;plains;1
755;205;210;167;land;false;plains;1
756;247;216;80;land;false;jungle;1
757;166;156;224;land;false;plains;1
758;145;152;231;land;false;jungle;1
759;187;242;195;land;false;desert;1
760;123;243;136;land;true;plains;1
761;196;254;69;land;false;plains;1
762;232;96;232;land;false;jungle;1
763;213;200;168;land;false;plains;1
764;193;243;190;land;false;plains;1
765;249;60;233;land;false;plains;1
766;237;167;205;land;false;plains;1
767;247;209;52;land;false;jungle;1
768;180;193;218;land;false;mountain;1
769;203;211;111;land;false;plains;1
770;119;222;214;land;false;jungle;1
771;119;220;238;land;false;jungle;1
772;164;244;195;land;true;desert;1
773;124;162;226;land;true;plains;1
774;162;217;227;land;false;mountain;1
775;154;193;183;land;false;plains;1
776;253;144;210;land;false;jungle;1
777;145;216;155;land;true;plains;1
778;182;172;224;land;false;jungle;1
779;250;213;142;land;false;plains;1
780;250;55;209;land;true;jungle;1
781;220;250;117;land;false;jungle;1
782;210;248;122;land;true;plains;1
783;231;193;173;land;true;plains;1
784;182;241;157;land;false;jungle;1
785;254;138;162;land;false;desert;1
786;110;156;237;land;false;jungle;1
787;181;211;140;land;true;jungle;1
788;60;242;210;land;false;plains;1
789;243;164;235;land;true;plains;1
790;137;192;199;land;false;desert;1
791;176;223;183;land;false;desert;1
792;72;187;246;land;false;plains;1
793;186;220;222;land;false;jungle;1
794;209;164;138;land;false;jungle;1
795;165;159;206;land;false;mountain;1
796;202;163;216;land;true;plains;1
797;169;186;219;land;false;mountain;1
798;124;177;239;land;true;plains;1
799;222;115;169;land;true;plains;1
800;13;237;252;land;false;plains;1
801;203;55;243;land;false;plains;1
802;157;141;231;land;false;plains;1
803;183;184;244;land;false;desert;1
