1;supply_node;2289.00;10.30;1510.00;4.25;0
1;supply_node;2279.00;10.00;1499.00;0.90;0
1;supply_node;2356.00;11.82;1465.00;3.84;0
1;supply_node;2279.00;10.10;1460.00;0.14;0
1;supply_node;2313.00;11.18;1453.00;3.08;0
1;supply_node;2342.00;14.10;1440.00;4.56;0
1;naval_base;2404.00;9.90;1532.00;-2.76;5649
1;naval_base;2433.00;9.85;1532.00;-2.98;6757
1;naval_base;2275.00;9.50;1499.00;-2.03;3032
1;naval_base;2315.00;10.00;1532.00;-3.61;5787
1;naval_base;2275.00;9.50;1478.00;-1.71;6768
1;naval_base;2275.00;9.50;1470.00;-2.72;6768
1;naval_base;2299.00;9.80;1532.00;-2.55;5041
1;naval_base;2275.00;9.50;1426.00;-1.82;3121
1;naval_base;2283.00;9.90;1532.00;-3.39;5041
1;naval_base;2355.00;9.90;1532.00;-3.14;2252
1;naval_base;2393.00;9.90;1532.00;-4.12;5649
1;naval_base;2343.00;10.00;1532.00;-3.52;5756
1;bunker;2281.00;10.10;1463.00;6.12;0
1;bunker;2376.00;11.50;1485.00;3.96;0
1;bunker;2329.00;10.50;1520.00;1.80;0
1;bunker;2410.00;12.98;1496.00;4.46;0
1;bunker;2352.00;11.10;1478.00;6.03;0
1;bunker;2288.00;10.65;1452.00;2.41;0
1;bunker;2428.00;10.40;1512.00;0.25;0
1;bunker;2307.00;10.40;1503.00;1.45;0
1;bunker;2291.00;10.03;1529.00;4.47;0
1;bunker;2386.00;12.75;1482.00;0.85;0
1;bunker;2335.00;11.80;1456.00;3.52;0
1;bunker;2292.00;10.38;1512.00;5.08;0
1;bunker;2343.00;10.80;1510.00;2.92;0
1;bunker;2307.00;11.43;1429.00;5.58;0
1;bunker;2363.00;10.05;1531.00;1.96;0
1;bunker;2311.00;10.00;1531.00;4.98;0
1;bunker;2289.00;10.00;1531.00;6.19;0
1;bunker;2338.00;12.85;1443.00;4.03;0
1;bunker;2333.00;14.35;1432.00;0.41;0
1;bunker;2278.00;10.00;1500.00;1.97;0
1;bunker;2350.00;11.05;1487.00;4.63;0
1;bunker;2295.00;10.23;1484.00;2.47;0
1;bunker;2396.00;10.30;1519.00;5.14;0
1;bunker;2324.00;11.35;1479.00;0.41;0
1;bunker;2288.00;10.10;1473.00;4.54;0
1;bunker;2340.00;10.20;1525.00;0.92;0
1;bunker;2322.00;11.00;1498.00;2.48;0
1;bunker;2352.00;12.20;1457.00;5.14;0
1;bunker;2412.00;10.20;1527.00;2.98;0
1;bunker;2427.00;10.18;1525.00;4.19;0
1;bunker;2377.00;10.75;1518.00;0.92;0
1;bunker;2318.00;11.10;1462.00;3.59;0
1;bunker;2278.00;10.12;1447.00;6.25;0
1;bunker;2383.00;12.55;1480.00;2.64;0
1;bunker;2348.00;15.45;1428.00;5.65;0
1;bunker;2376.00;10.35;1527.00;2.04;0
1;coastal_bunker;2275.00;9.50;1438.00;-1.82;0
1;coastal_bunker;2422.00;9.80;1532.00;-2.98;0
1;coastal_bunker;2275.00;9.50;1509.00;-2.03;0
1;coastal_bunker;2381.00;10.00;1532.00;-2.82;0
1;coastal_bunker;2275.00;9.50;1463.00;-0.93;0
1;coastal_bunker;2275.00;9.50;1483.00;-1.71;0
1;coastal_bunker;2344.00;10.00;1532.00;-3.52;0
1;coastal_bunker;2278.00;9.90;1532.00;-1.57;0
1;coastal_bunker;2319.00;10.00;1532.00;-3.61;0
1;coastal_bunker;2359.00;10.00;1532.00;-3.14;0
1;coastal_bunker;2412.00;9.95;1532.00;-4.09;0
1;coastal_bunker;2301.00;9.80;1532.00;-2.55;0
1;dockyard;2275.00;9.50;1446.00;-1.82;0
1;anti_air_building;2308.00;10.50;1466.00;1.60;0
1;anti_air_building;2345.00;14.73;1427.00;5.72;0
1;anti_air_building;2288.00;10.20;1521.00;0.65;0
1;synthetic_refinery;2288.00;10.20;1483.00;4.77;0
1;fuel_silo;2417.00;12.23;1493.00;0.04;0
1;radar_station;2357.00;11.40;1476.00;4.02;0
1;rocket_site;2333.00;14.15;1434.00;5.37;0
1;nuclear_reactor;2287.00;10.00;1531.00;3.21;0
2;arms_factory;2575.00;12.15;1388.00;4.70;0
2;arms_factory;2468.00;10.30;1503.00;2.54;0
2;arms_factory;2502.00;11.10;1469.00;3.74;0
2;arms_factory;2445.00;10.15;1512.00;0.48;0
2;arms_factory;2585.00;12.20;1490.00;3.14;0
2;arms_factory;2469.00;10.32;1494.00;5.81;0
2;industrial_complex;2487.00;10.00;1425.00;2.54;0
2;industrial_complex;2534.00;11.05;1417.00;5.21;0
2;industrial_complex;2490.00;10.12;1454.00;1.59;0
2;industrial_complex;2450.00;9.95;1486.00;4.25;0
2;industrial_complex;2526.00;11.43;1496.00;0.99;0
2;industrial_complex;2558.00;11.70;1497.00;3.66;0
2;air_base;2433.00;10.60;1475.00;0.04;0
2;supply_node;2438.00;10.32;1462.00;4.98;0
2;supply_node;2514.00;10.60;1421.00;0.18;0
2;supply_node;2571.00;12.55;1472.00;3.12;0
2;supply_node;2523.00;11.70;1470.00;0.87;0
2;supply_node;2539.00;11.60;1484.00;2.35;0
2;supply_node;2523.00;10.65;1518.00;5.28;0
2;supply_node;2471.00;10.20;1527.00;1.59;0
2;supply_node;2505.00;11.18;1484.00;4.52;0
2;supply_node;2553.00;11.50;1427.00;6.00;0
2;supply_node;2544.00;11.40;1508.00;3.76;0
2;supply_node;2532.00;10.43;1409.00;0.41;0
2;supply_node;2544.00;11.65;1456.00;1.89;0
2;supply_node;2451.00;10.00;1495.00;5.93;0
2;supply_node;2415.00;11.07;1455.00;1.13;0
2;supply_node;2490.00;10.50;1464.00;4.07;0
2;supply_node;2500.00;11.00;1511.00;0.72;0
2;supply_node;2474.00;10.45;1509.00;3.30;0
2;supply_node;2437.00;10.30;1509.00;6.24;0
2;supply_node;2415.00;11.50;1472.00;1.43;0
2;supply_node;2563.00;11.73;1504.00;5.47;0
2;supply_node;2502.00;10.25;1447.00;2.12;0
2;supply_node;2483.00;10.18;1438.00;3.61;0
2;supply_node;2450.00;10.03;1521.00;1.36;0
2;supply_node;2481.00;10.40;1485.00;2.84;0
2;supply_node;2571.00;11.88;1414.00;5.77;0
2;supply_node;2533.00;11.70;1431.00;3.54;0
2;supply_node;2553.00;11.82;1401.00;5.01;0
2;supply_node;2460.00;10.10;1463.00;1.67;0
2;supply_node;2564.00;12.05;1455.00;4.25;0
2;supply_node;2493.00;10.35;1526.00;0.90;0
2;supply_node;2521.00;11.60;1498.00;3.84;0
2;supply_node;2579.00;11.82;1493.00;0.14;0
2;supply_node;2432.00;10.80;1486.00;3.08;0
2;supply_node;2557.00;11.70;1488.00;4.56;0
2;supply_node;2461.00;10.20;1482.00;2.31;0
2;supply_node;2520.00;11.53;1450.00;5.25;0
2;supply_node;2465.00;10.00;1444.00;0.45;0
2;supply_node;2571.00;12.32;1438.00;4.49;0
2;supply_node;2497.00;10.15;1426.00;5.96;0
2;supply_node;2576.00;12.12;1389.00;2.61;0
2;naval_base;2442.00;9.90;1532.00;-2.79;4811
2;naval_base;2510.00;9.95;1532.00;-4.25;5607
2;naval_base;2518.00;9.90;1532.00;-2.74;5607
2;naval_base;2476.00;10.00;1532.00;-2.60;5000
2;bunker;2574.00;12.85;1460.00;1.90;0
2;bunker;2463.00;9.80;1442.00;6.02;0
2;bunker;2570.00;12.45;1473.00;6.12;0
2;bunker;2483.00;10.40;1480.00;3.96;0
2;bunker;2564.00;12.10;1400.00;1.80;0
2;bunker;2570.00;12.25;1393.00;4.46;0
2;bunker;2540.00;11.50;1496.00;6.03;0
2;bunker;2413.00;11.45;1463.00;2.41;0
2;bunker;2467.00;10.30;1504.00;0.25;0
2;bunker;2495.00;10.90;1476.00;1.45;0
2;bunker;2576.00;12.20;1418.00;4.47;0
2;bunker;2502.00;11.00;1509.00;0.85;0
2;bunker;2561.00;11.60;1421.00;3.52;0
2;bunker;2534.00;11.60;1462.00;5.08;0
2;bunker;2495.00;10.00;1443.00;2.92;0
2;bunker;2565.00;11.90;1499.00;5.58;0
2;bunker;2476.00;10.00;1430.00;1.96;0
2;bunker;2425.00;11.00;1484.00;4.98;0
2;bunker;2541.00;11.70;1435.00;6.19;0
2;bunker;2575.00;12.20;1484.00;4.03;0
2;bunker;2514.00;10.25;1525.00;0.41;0
2;bunker;2471.00;10.00;1471.00;1.97;0
2;bunker;2522.00;11.60;1491.00;4.63;0
2;bunker;2419.00;11.10;1457.00;2.47;0
2;bunker;2463.00;10.20;1485.00;5.14;0
2;bunker;2515.00;10.70;1425.00;0.41;0
2;bunker;2440.00;10.10;1526.00;4.54;0
2;bunker;2515.00;11.35;1450.00;0.92;0
2;bunker;2444.00;10.20;1504.00;2.48;0
2;bunker;2470.00;10.18;1527.00;5.14;0
2;bunker;2554.00;11.73;1482.00;2.98;0
2;bunker;2436.00;10.20;1505.00;4.19;0
2;bunker;2544.00;11.80;1445.00;0.92;0
2;bunker;2541.00;10.78;1407.00;3.59;0
2;bunker;2571.00;12.20;1441.00;6.25;0
2;bunker;2487.00;10.00;1431.00;2.64;0
2;bunker;2495.00;10.70;1485.00;5.65;0
2;bunker;2440.00;10.85;1452.00;2.04;0
2;bunker;2552.00;11.50;1510.00;4.70;0
2;bunker;2493.00;10.60;1522.00;2.54;0
2;coastal_bunker;2476.00;10.00;1532.00;-2.60;0
2;coastal_bunker;2509.00;9.90;1532.00;-4.25;0
2;coastal_bunker;2514.00;10.00;1532.00;-2.74;0
2;coastal_bunker;2454.00;10.00;1532.00;-3.57;0
2;dockyard;2481.00;10.00;1532.00;-2.60;0
2;anti_air_building;2551.00;11.68;1402.00;5.21;0
2;anti_air_building;2578.00;12.23;1421.00;1.59;0
2;anti_air_building;2469.00;10.00;1469.00;3.15;0
2;synthetic_refinery;2523.00;11.18;1422.00;0.99;0
2;fuel_silo;2537.00;11.60;1483.00;3.66;0
2;radar_station;2494.00;10.30;1451.00;1.13;0
2;rocket_site;2505.00;10.75;1452.00;1.60;0
2;nuclear_reactor;2472.00;10.48;1494.00;5.72;0
3;arms_factory;2842.00;11.25;1462.00;3.74;0
3;arms_factory;2859.00;10.98;1457.00;0.48;0
3;arms_factory;2823.00;10.78;1510.00;3.14;0
3;arms_factory;2798.00;13.10;1427.00;5.81;0
3;arms_factory;2841.00;12.10;1418.00;2.54;0
3;arms_factory;2608.00;10.45;1526.00;5.21;0
3;industrial_complex;2872.00;10.90;1485.00;1.59;0
3;industrial_complex;2827.00;12.23;1440.00;4.25;0
3;industrial_complex;2695.00;11.07;1515.00;0.99;0
3;industrial_complex;2590.00;10.93;1517.00;3.66;0
3;industrial_complex;2809.00;12.10;1471.00;0.04;0
3;industrial_complex;2667.00;10.98;1520.00;2.70;0
3;air_base;2879.00;10.70;1517.00;5.72;0
3;supply_node;2845.00;10.80;1505.00;3.12;0
3;supply_node;2580.00;10.95;1515.00;0.87;0
3;supply_node;2868.00;10.73;1457.00;2.35;0
3;supply_node;2804.00;11.50;1495.00;5.28;0
3;supply_node;2848.00;12.38;1432.00;1.59;0
3;supply_node;2701.00;10.93;1520.00;4.52;0
3;supply_node;2831.00;11.82;1412.00;6.00;0
3;supply_node;2543.00;10.20;1525.00;3.76;0
3;supply_node;2762.00;10.10;1525.00;0.41;0
3;supply_node;2814.00;12.90;1423.00;1.89;0
3;supply_node;2740.00;10.60;1522.00;5.93;0
3;supply_node;2797.00;13.00;1440.00;1.13;0
3;supply_node;2644.00;11.10;1517.00;4.07;0
3;supply_node;2867.00;10.40;1523.00;0.72;0
3;supply_node;2814.00;10.40;1522.00;3.30;0
3;supply_node;2603.00;11.75;1505.00;6.24;0
3;supply_node;2661.00;11.05;1516.00;1.43;0
3;supply_node;2820.00;12.20;1446.00;5.47;0
3;supply_node;2833.00;11.18;1480.00;2.12;0
3;supply_node;2626.00;11.48;1510.00;3.61;0
3;supply_node;2679.00;11.43;1508.00;1.36;0
3;supply_node;2876.00;11.10;1493.00;2.84;0
3;supply_node;2786.00;10.90;1511.00;5.77;0
3;supply_node;2681.00;10.40;1525.00;3.54;0
3;supply_node;2564.00;10.38;1523.00;5.01;0
3;supply_node;2593.00;10.35;1526.00;1.67;0
3;supply_node;2612.00;10.48;1525.00;4.25;0
3;supply_node;2719.00;10.43;1524.00;0.90;0
3;supply_node;2780.00;10.20;1526.00;3.84;0
3;supply_node;2857.00;10.82;1469.00;0.14;0
3;supply_node;2794.00;12.45;1469.00;3.08;0
3;supply_node;2813.00;12.00;1466.00;4.56;0
3;supply_node;2839.00;11.62;1452.00;2.31;0
3;supply_node;2847.00;12.20;1405.00;5.25;0
3;naval_base;2884.00;10.00;1532.00;-4.07;2930
3;naval_base;2564.00;10.00;1532.00;-3.80;5967
3;naval_base;2772.00;9.95;1532.00;-2.82;4689
3;naval_base;2729.00;10.00;1532.00;-3.02;4899
3;naval_base;2671.00;10.05;1532.00;-3.14;5994
3;naval_base;2591.00;10.00;1532.00;-3.31;6744
3;naval_base;2737.00;9.90;1532.00;-3.43;2473
3;naval_base;2535.00;9.90;1532.00;-2.03;5607
3;naval_base;2651.00;10.05;1532.00;-3.63;6750
3;naval_base;2806.00;10.00;1532.00;-2.23;5893
3;naval_base;2610.00;10.05;1532.00;-3.55;6754
3;naval_base;2760.00;9.90;1532.00;-2.62;2473
3;naval_base;2664.00;10.05;1532.00;-3.08;6750
3;naval_base;2702.00;10.05;1532.00;-2.90;5994
3;bunker;2587.00;11.60;1508.00;6.03;0
3;bunker;2629.00;12.00;1502.00;2.41;0
3;bunker;2797.00;12.80;1445.00;0.25;0
3;bunker;2853.00;10.90;1506.00;1.45;0
3;bunker;2818.00;11.50;1489.00;4.47;0
3;bunker;2815.00;10.48;1520.00;0.85;0
3;bunker;2606.00;11.78;1504.00;3.52;0
3;bunker;2843.00;11.15;1464.00;5.08;0
3;bunker;2884.00;10.70;1516.00;2.92;0
3;bunker;2875.00;11.05;1491.00;5.58;0
3;bunker;2686.00;10.75;1521.00;1.96;0
3;bunker;2730.00;10.38;1525.00;4.98;0
3;bunker;2843.00;12.10;1415.00;6.19;0
3;bunker;2694.00;11.78;1507.00;4.03;0
3;bunker;2808.00;11.90;1480.00;0.41;0
3;bunker;2697.00;11.00;1516.00;1.97;0
3;bunker;2667.00;11.10;1518.00;4.63;0
3;bunker;2822.00;12.70;1430.00;2.47;0
3;bunker;2817.00;11.62;1481.00;5.14;0
3;bunker;2846.00;11.00;1467.00;0.41;0
3;bunker;2780.00;11.20;1509.00;4.54;0
3;bunker;2836.00;12.50;1432.00;0.92;0
3;bunker;2645.00;11.43;1500.00;2.48;0
3;bunker;2820.00;12.32;1442.00;5.14;0
3;bunker;2607.00;10.35;1527.00;2.98;0
3;bunker;2795.00;12.40;1480.00;4.19;0
3;bunker;2546.00;10.50;1520.00;0.92;0
3;bunker;2865.00;10.82;1454.00;3.59;0
3;bunker;2572.00;10.05;1529.00;6.25;0
3;bunker;2724.00;10.10;1530.00;2.64;0
3;bunker;2586.00;10.25;1528.00;5.65;0
3;bunker;2754.00;10.60;1522.00;2.04;0
3;bunker;2850.00;12.20;1408.00;4.70;0
3;bunker;2787.00;10.07;1530.00;2.54;0
3;coastal_bunker;2566.00;10.00;1532.00;-3.80;0
3;coastal_bunker;2707.00;10.00;1532.00;-3.02;0
3;coastal_bunker;2847.00;9.80;1532.00;-2.21;0
3;coastal_bunker;2587.00;10.00;1532.00;-2.16;0
3;coastal_bunker;2762.00;9.90;1532.00;-2.62;0
3;coastal_bunker;2676.00;10.03;1532.00;-3.14;0
3;coastal_bunker;2665.00;10.05;1532.00;-3.08;0
3;coastal_bunker;2775.00;10.00;1532.00;-2.82;0
3;coastal_bunker;2813.00;10.00;1532.00;-3.87;0
3;coastal_bunker;2733.00;10.00;1532.00;-2.60;0
3;coastal_bunker;2611.00;10.05;1532.00;-3.55;0
3;coastal_bunker;2704.00;10.05;1532.00;-3.39;0
3;coastal_bunker;2526.00;9.90;1532.00;-2.03;0
3;coastal_bunker;2649.00;10.05;1532.00;-2.94;0
3;dockyard;2640.00;10.05;1532.00;-2.94;0
3;anti_air_building;2883.00;11.10;1499.00;0.04;0
3;anti_air_building;2841.00;11.12;1467.00;4.17;0
3;anti_air_building;2825.00;12.00;1406.00;5.37;0
3;synthetic_refinery;2581.00;10.88;1516.00;3.21;0
3;fuel_silo;2839.00;11.70;1450.00;6.23;0
3;rocket_site;2882.00;10.30;1526.00;5.28;0
3;nuclear_reactor;2738.00;10.60;1521.00;0.55;0
4;arms_factory;2931.00;11.07;1504.00;3.14;0
4;arms_factory;2922.00;10.70;1486.00;5.81;0
4;arms_factory;2965.00;11.05;1499.00;2.54;0
4;arms_factory;2984.00;10.40;1467.00;5.21;0
4;arms_factory;2943.00;11.10;1493.00;1.59;0
4;arms_factory;3028.00;10.70;1512.00;4.25;0
4;industrial_complex;3043.00;10.30;1494.00;0.99;0
4;industrial_complex;2935.00;10.60;1522.00;3.66;0
4;industrial_complex;2992.00;10.50;1506.00;0.04;0
4;industrial_complex;2919.00;11.10;1496.00;2.70;0
4;industrial_complex;2992.00;10.55;1494.00;5.72;0
4;industrial_complex;3024.00;10.10;1462.00;0.64;0
4;air_base;2945.00;11.10;1505.00;4.76;0
4;supply_node;3021.00;10.20;1480.00;2.35;0
4;supply_node;2905.00;10.73;1487.00;5.28;0
4;supply_node;3003.00;10.50;1513.00;1.59;0
4;supply_node;2965.00;11.07;1498.00;4.52;0
4;supply_node;3035.00;10.75;1513.00;6.00;0
4;supply_node;2898.00;10.75;1516.00;3.76;0
4;supply_node;2921.00;10.82;1517.00;0.41;0
4;supply_node;2986.00;10.48;1479.00;1.89;0
4;supply_node;2946.00;10.70;1523.00;5.93;0
4;supply_node;2975.00;10.50;1524.00;1.13;0
4;supply_node;2938.00;11.10;1493.00;4.07;0
4;supply_node;3005.00;10.25;1458.00;0.72;0
4;naval_base;2998.00;10.00;1532.00;-3.35;6015
4;naval_base;2903.00;9.90;1532.00;-3.08;6420
4;naval_base;2958.00;10.00;1532.00;-3.73;3734
4;naval_base;3031.00;10.00;1532.00;-2.70;2449
4;naval_base;2980.00;10.00;1532.00;-4.16;6015
4;naval_base;2927.00;10.00;1532.00;-2.82;6420
4;bunker;2962.00;11.03;1503.00;5.44;0
4;bunker;3020.00;10.30;1486.00;2.17;0
4;bunker;2908.00;10.70;1486.00;3.38;0
4;bunker;2965.00;10.88;1519.00;1.22;0
4;bunker;2918.00;10.60;1521.00;5.34;0
4;bunker;3022.00;10.38;1525.00;5.45;0
4;bunker;2929.00;11.10;1496.00;3.29;0
4;bunker;3014.00;10.28;1526.00;5.95;0
4;bunker;2901.00;10.30;1524.00;2.33;0
4;bunker;2991.00;10.70;1492.00;3.89;0
4;bunker;2958.00;10.75;1521.00;1.73;0
4;bunker;3024.00;10.10;1461.00;4.40;0
4;coastal_bunker;3026.00;10.00;1532.00;-2.70;0
4;coastal_bunker;2991.00;10.00;1532.00;-4.16;0
4;coastal_bunker;2959.00;10.00;1532.00;-3.73;0
4;coastal_bunker;2926.00;9.95;1532.00;-2.82;0
4;coastal_bunker;3010.00;10.05;1532.00;-3.35;0
4;coastal_bunker;2903.00;9.90;1532.00;-3.08;0
4;dockyard;2936.00;10.00;1532.00;-2.36;0
4;anti_air_building;2981.00;10.70;1520.00;1.29;0
4;anti_air_building;3014.00;10.28;1480.00;2.85;0
4;anti_air_building;2984.00;10.78;1497.00;5.51;0
4;synthetic_refinery;2891.00;10.40;1522.00;1.90;0
4;fuel_silo;2924.00;10.80;1488.00;6.02;0
4;radar_station;2969.00;11.00;1489.00;3.26;0
4;rocket_site;2961.00;11.20;1485.00;3.96;0
4;nuclear_reactor;2926.00;11.10;1496.00;1.80;0
5;arms_factory;3061.00;10.40;1452.00;2.54;0
5;arms_factory;3159.00;10.70;1491.00;5.21;0
5;arms_factory;3125.00;10.50;1448.00;1.59;0
5;arms_factory;3054.00;10.20;1484.00;4.25;0
5;arms_factory;3062.00;10.32;1403.00;0.99;0
5;arms_factory;3077.00;10.70;1441.00;3.66;0
5;industrial_complex;3031.00;10.10;1425.00;0.04;0
5;industrial_complex;3089.00;10.35;1492.00;2.70;0
5;industrial_complex;3160.00;10.20;1451.00;5.72;0
5;industrial_complex;3089.00;10.10;1463.00;0.64;0
5;industrial_complex;3108.00;10.82;1426.00;4.76;0
5;industrial_complex;3046.00;9.95;1470.00;2.61;0
5;air_base;3075.00;10.70;1435.00;2.71;0
5;supply_node;3135.00;10.35;1463.00;1.59;0
5;supply_node;3112.00;10.18;1520.00;4.52;0
5;supply_node;3094.00;10.80;1438.00;6.00;0
5;supply_node;3137.00;10.70;1500.00;3.76;0
5;supply_node;3087.00;10.70;1503.00;0.41;0
5;supply_node;3064.00;10.40;1451.00;1.89;0
5;supply_node;3127.00;10.88;1431.00;5.93;0
5;supply_node;3174.00;10.35;1524.00;1.13;0
5;supply_node;3146.00;10.35;1523.00;4.07;0
5;supply_node;3075.00;10.30;1401.00;0.72;0
5;supply_node;3099.00;10.20;1465.00;3.30;0
5;supply_node;3036.00;10.15;1454.00;6.24;0
5;supply_node;3059.00;10.40;1506.00;1.43;0
5;supply_node;3179.00;10.30;1438.00;5.47;0
5;supply_node;3159.00;10.43;1484.00;2.12;0
5;supply_node;3025.00;10.10;1426.00;3.61;0
5;supply_node;3157.00;10.30;1440.00;1.36;0
5;supply_node;3075.00;10.30;1526.00;2.84;0
5;supply_node;3175.00;10.40;1505.00;5.77;0
5;supply_node;3112.00;10.10;1489.00;3.54;0
5;supply_node;3068.00;10.10;1479.00;5.01;0
5;supply_node;3058.00;10.20;1416.00;1.67;0
5;supply_node;3103.00;10.50;1415.00;4.25;0
5;naval_base;3092.00;9.95;1532.00;-4.00;5769
5;naval_base;3003.00;9.50;1421.00;-1.62;5747
5;naval_base;3099.00;9.90;1532.00;-3.06;2838
5;naval_base;3153.00;10.00;1532.00;-3.80;5507
5;naval_base;3162.00;10.00;1532.00;-2.50;5507
5;bunker;3107.00;10.10;1506.00;0.78;0
5;bunker;3039.00;10.10;1431.00;2.34;0
5;bunker;3071.00;10.70;1411.00;0.18;0
5;bunker;3140.00;10.73;1499.00;2.84;0
5;bunker;3128.00;10.32;1462.00;5.50;0
5;bunker;3045.00;10.40;1441.00;2.24;0
5;bunker;3171.00;10.50;1508.00;3.45;0
5;bunker;3139.00;10.78;1428.00;1.29;0
5;bunker;3082.00;10.70;1512.00;2.85;0
5;bunker;3099.00;10.10;1491.00;5.51;0
5;bunker;3150.00;10.35;1430.00;1.90;0
5;bunker;3103.00;10.30;1462.00;6.02;0
5;bunker;3101.00;10.70;1406.00;6.12;0
5;bunker;3053.00;10.40;1494.00;3.96;0
5;bunker;3159.00;10.20;1470.00;1.80;0
5;bunker;3132.00;10.10;1528.00;4.46;0
5;bunker;3061.00;10.30;1459.00;6.03;0
5;bunker;3082.00;10.20;1527.00;2.41;0
5;bunker;3055.00;10.15;1472.00;0.25;0
5;bunker;3052.00;10.30;1429.00;1.45;0
5;bunker;3168.00;10.30;1520.00;4.47;0
5;bunker;3107.00;10.82;1433.00;0.85;0
5;bunker;3176.00;10.35;1438.00;3.52;0
5;coastal_bunker;3119.00;10.00;1532.00;-3.06;0
5;coastal_bunker;3039.00;9.50;1410.00;0.62;0
5;coastal_bunker;3172.00;9.95;1532.00;-2.50;0
5;coastal_bunker;3143.00;9.90;1532.00;-2.26;0
5;coastal_bunker;3072.00;9.90;1532.00;-4.00;0
5;dockyard;3104.00;10.00;1532.00;-3.06;0
5;anti_air_building;3135.00;10.40;1474.00;4.03;0
5;anti_air_building;3188.00;10.15;1436.00;0.41;0
5;anti_air_building;3093.00;10.88;1435.00;1.97;0
5;synthetic_refinery;3112.00;10.10;1495.00;4.63;0
5;fuel_silo;3141.00;10.40;1516.00;2.47;0
5;radar_station;3098.00;10.65;1451.00;5.93;0
5;rocket_site;3157.00;10.70;1487.00;0.41;0
5;nuclear_reactor;3104.00;10.65;1418.00;4.54;0
6;arms_factory;3247.00;10.20;1519.00;1.59;0
6;arms_factory;3287.00;10.10;1487.00;4.25;0
6;arms_factory;3256.00;10.20;1465.00;0.99;0
6;arms_factory;3270.00;10.80;1381.00;3.66;0
6;arms_factory;3254.00;10.10;1520.00;0.04;0
6;arms_factory;3296.00;10.00;1374.00;2.70;0
6;industrial_complex;3256.00;10.20;1466.00;5.72;0
6;industrial_complex;3258.00;10.80;1384.00;0.64;0
6;industrial_complex;3280.00;9.80;1517.00;4.76;0
6;industrial_complex;3294.00;10.18;1381.00;2.61;0
6;industrial_complex;3263.00;10.48;1427.00;2.71;0
6;industrial_complex;3279.00;10.50;1384.00;0.55;0
6;air_base;3284.00;9.80;1518.00;3.21;0
6;supply_node;3291.00;10.40;1432.00;6.00;0
6;supply_node;3229.00;10.18;1525.00;3.76;0
6;supply_node;3284.00;10.25;1408.00;0.41;0
6;supply_node;3246.00;10.20;1521.00;1.89;0
6;supply_node;3257.00;10.50;1419.00;5.93;0
6;supply_node;3268.00;10.20;1452.00;1.13;0
6;supply_node;3281.00;10.48;1377.00;4.07;0
6;supply_node;3261.00;10.05;1506.00;0.72;0
6;supply_node;3271.00;10.40;1432.00;3.30;0
6;supply_node;3267.00;10.12;1470.00;6.24;0
6;supply_node;3289.00;10.07;1518.00;1.43;0
6;supply_node;3267.00;9.90;1525.00;5.47;0
6;supply_node;3293.00;10.35;1455.00;2.12;0
